Bio_id,Uniprot_id
20919,F4K687
21979,Q05753
28003,P11139
27338,F4I562
1201,Q9SIU2
24404,Q9C670
10598,Q38837
12157,Q9SU35
14043,Q84W65
17707,Q9LSZ9
17667,Q9FMX2
1874,Q8LGU6
22625,C0SUT9
12933,Q94F87
25075,Q8L6Z7
9556,Q94A84
22563,Q9M658
14581,Q67XW5
5569,Q38870
3816,Q9ZV15
14678,Q84MB2
24513,Q9MAL9
13286,Q93VH6
5156,Q93Z13
16668,Q9LF41
26679,Q8LD49
10030,Q9M2T1
10033,Q9M2S7
21104,Q38857
21988,O24616
101,Q9ZU97
22104,Q9FGQ6
771,P93303
23911,Q9LM71
17988,Q8L7S8
21363,P59259
21183,Q9LVM1
12894,Q9SN46
5948,Q8GYL9
2726,Q8RUN2
10808,Q9M1X0
17531,Q9C591
23360,P92935
16198,Q9LXA7
20320,Q8W485
21966,Q9LKJ1
2584,O81016
20150,Q8W453
14430,Q9SUM4
6765,Q8L3W1
13281,O23090
1250,F4IFF3
18106,Q3E902
28519,Q9FE65
29513,Q9SAJ3
23670,Q9LPR4
22128,Q9FJX3
28406,Q9S7Y7
11767,P46637
15370,O48947
6336,Q9LUT2
5732,Q9SRU2
15925,Q9LY09
19574,Q9FMH5
17780,Q9FIN7
16390,Q8RVQ5
4371,O64862
24987,Q9SGQ0
5102,Q8LPS1
8876,P32961
4211,P42795
16730,P31169
8925,Q9FVE6
20867,P30181
528019,Q9FYG7
23927,Q9SYP3
13911,Q9SB42
4745,O82265
13423,Q9ZT91
1518,Q38900
17512,O23115
3305,Q6X7J4
4166,Q66GR3
6394,Q9S7W5
110,Q8L9Y3
16083,Q9FY69
25285,Q9C6V3
21462,Q9FME3
6092,Q9S758
21838,Q9FGF8
13464,Q8GZ38
12672,Q9SUK8
16144,Q39162
23743,Q84QC2
28469,Q94JW8
10244,Q9SVX5
4239,Q9SK55
2790,Q84Y18
2158,Q1PF17
7019,Q8S3D2
13142,Q9SUB0
20511,Q9LT89
15044,Q8W2F2
28446,Q9CAA9
7409,Q8LBL5
22412,Q84MB3
23416,Q94AN4
5461,Q9SF33
26870,Q9ZU11
10697,Q9M1R4
24950,Q38813
16936,O50008
13205,Q9XFB1
18560,Q94AA9
22552,Q8GYD1
10238,Q9M682
2314,Q1WIQ6
29146,Q84WV2
23962,Q9LMP1
21400,Q9FJI1
3903,Q8W487
21573,Q94BP0
20440,F4KBW6
6522,Q9M8T3
23952,F4HWE6
13292,Q9ZSI7
2159,Q1PF16
17010,Q9LZR3
20125,Q9LUA9
29540,Q0WVL7
24262,Q8VXV4
23810,Q0WSY2
24425,Q9C5W6
6710,Q9LS42
28688,Q94KD3
5718,Q6ICY4
19680,Q9S7Z3
17413,Q8LBH4
16057,Q9C598
22618,Q39249
22606,O04153
20675,P81760
10522,Q0WRJ7
19784,Q93VA3
23018,Q8H1Q1
5181,F4JC20
23617,Q9LMT2
21903,P59226
15155,O23166
5135,Q9M8J2
21459,Q8L4J2
11804,P42775
10160,Q9LET0
20901,Q8LBL1
52,Q8RYC6
21092,Q9FKM7
23310,Q9C5X0
26389,Q9SX85
6249,Q940B8
4362,O80588
28015,O24629
6755,Q8H0U5
5354,Q39030
6845,Q94A52
20032,P46601
15361,F4JVB8
13576,Q8LEM4
9167,Q9STG6
5595,Q9SG96
17461,Q6AWT8
11027,O81439
28630,Q9SGC1
5782,Q941Q3
28437,P82280
5128,Q9M8J9
20679,Q9FJD0
14170,Q9T091
28060,O80803
16545,Q9FMT4
12029,Q9SAR0
3734,Q96247
15553,P37107
9579,P42758
9618,Q9SD12
812790,Q8H2X8
1214754,Q75I13
9970,Q01667
12677,Q05466
10509,Q8RXU5
9221,P27521
7193,Q9LIK9
3687,O80934
8838,Q680P8
17348,Q84M97
10168,Q9LES3
20428,Q9LU64
26762,Q9C690
29933,P56762
10251,Q9SVY1
8898,Q9LXN4
3818,Q96303
24780,Q9LNJ5
4597,Q9ZPY8
12630,O23487
15419,P42801
26258,Q9XF91
14468,Q8GXU8
9723,Q9SVC2
24195,Q9LQC8
1687,Q39027
15112,Q94A43
22681,P59226
12916,O49404
13944,Q0WVM7
6744,Q96292
16119,P53492
26572,Q96293
28752,Q9C7G4
4512,O64647
29927,P56795
6140,Q9LW15
11108,Q01908
4974,Q9S726
19233,Q9FLE9
19995,Q9FJR0
23916,Q9LM66
22646,P24704
22545,Q05431
23830,Q8W493
23801,Q39239
25303,P57752
26895,Q9SE50
26120,P25857
2517,Q570B4
2715,O78310
3921,P58684
4047,Q682T9
4306,Q8LPG9
3295,P93015
5515,Q9SS31
5359,Q9LDB4
5983,Q42134
6047,C0LGN2
7629,Q9LW26
9427,Q94JX9
9671,Q9SV13
11126,C0LU16
15181,Q9FPR2
16729,P18612
17347,Q9SCX3
17448,Q8LFQ6
17821,O82122
20447,Q9LU46
26625,Q9FXA3
20257,P57741
13387,F4JHA2
519,Q9SIB9
2725,F4IHS2
24631,Q9ZWA6
7138,Q39219
17195,Q700D2
20095,Q9FE79
20943,P51818
11401,Q2V3L3
11617,Q9S9U6
15214,Q9T065
22324,Q06402
15979,Q9LEZ9
17697,Q9LDX1
4314,P47999
158123,P02769
16616,Q9LEQ3
22607,Q94EJ2
5471,Q39256
21513,Q9FII5
22603,Q9SJF0
13548,P38420
16998,Q9M021
3049,Q8L9G7
16131,O48890
3093,Q9SKB2
13022,O81866
9152,Q9STF3
29122,Q8GSJ6
4050,O80673
15723,Q9FFF5
23253,Q8LA16
16863,P37271
17449,Q5XEM9
5624,Q9SRM4
20129,P55228
22464,Q9LMK5
20292,Q9LTB0
9147,Q9STE8
9810,P45724
15582,P45725
3624,P35510
3646,Q9ZUU1
5530,Q9SS45
13676,Q96323
5133,Q8GXC7
19356,Q9FLM6
23860,Q39227
3042,Q04088
13869,Q9C5M8
2915,O64733
13864,Q9SB67
13574,Q9SB81
12674,O65202
2535,Q8RWV3
25350,Q9C616
19759,Q9S7J8
17576,Q9FMR1
3358,P51418
248359,P63100
13383,F4JI46
13497,O81316
12034,Q39025
2721,Q8VYY5
4618,Q8GYY5
15105,O23210
16195,Q8H1D6
28727,Q05196
6764,Q9LJ68
19851,Q8RWF0
5011,Q8RXC8
5246,Q9SS90
6757,Q9LJ74
3744,O80448
17117,Q9LZM1
6184,Q9ZNR6
6389,Q8VWG7
13378,Q9M117
15032,Q9SBJ6
4413,Q9XGU0
9605,Q9S818
202580,P62827
4067,O80365
29346,Q93ZE2
28317,Q9FXD6
22508,Q9XE58
13287,Q9ZR03
3805,Q9SII0
4523,O80840
9937,O23628
3178,Q8GYJ3
19448,Q9FHZ1
29066,Q9C9Q4
13388,Q8L7U5
2615,Q9SHS7
12284,P17562
29406,Q8S948
24736,P23686
19975,Q9LUK7
17603,Q56WH4
21068,Q9LU68
14908,Q9STG9
808469,Q75KU4
22087,Q9FHA3
798097,Q3HRP0
794999,Q3HRP2
12399,Q38832
28534,Q94F88
23515,Q76FS5
9366,Q9SXJ7
19653,Q9XGW1
1822,Q9ZUP3
4168,Q8VZ02
15583,Q6BDA0
28434,Q9S7Y1
25381,Q8RX22
9321,Q9STM3
26537,P49967
6494,Q9M8U1
21413,Q9FKJ9
9571,Q9SVL0
21306,Q8L7L8
9465,Q9M2X3
186,O64722
19538,Q9FMY7
5535,Q93YU5
21633,Q56YW9
2950,Q682S0
19709,P24636
23829,P29513
25158,Q9S9Q9
4552,O82359
17686,Q9LRB0
4336,O80565
14079,Q8RWE8
26310,Q1H5C9
20847,Q9FLP9
17684,Q8H0T9
16189,Q9LX99
17925,Q39127
4195,Q9SIN1
24668,Q9S834
24890,Q8LBC0
18989,Q56WN1
13940,P93835
28206,Q9SXJ6
23020,Q9FWX2
989647,Q07185
6870,Q9LHE5
9947,P42770
14709,Q39123
9450,Q9M2Y8
14524,Q9M092
11939,Q9SZY1
20300,Q9LTX9
15681,Q9ASX5
15075,O23239
26297,P42743
19564,Q9FMM0
14690,Q67XG0
14923,Q8GUQ8
12552,O23429
23596,Q8H1D7
28865,Q9S7T1
5985,O49006
23924,Q8H0U8
18152,Q8LC83
22628,Q9SPK4
20079,Q9FIK1
3974,O22892
15572,Q9ZNZ7
10630,P61837
6173,Q9LSB4
7786,P0DI79
25428,Q9MAP3
795940,Q0JNL7
16125,Q8L778
3501,Q9SJ66
9914,Q9M376
2854,P29515
21112,Q94CG0
24659,Q9MAS5
28054,O80796
28652,Q9S7Z8
28782,Q9C7S5
3058,F4IQV7
23340,P37106
73,Q8RWZ6
21185,Q9SEI4
28164,Q94EH8
25261,Q9FT73
21361,Q8L773
10399,Q9LX56
29024,Q9CA51
13415,O22768
15116,Q1PE15
14327,Q9M0G2
4472,Q8GXF0
4555,Q8GY11
22509,Q6R0E3
14694,Q93ZV7
14004,Q9SZI2
28541,Q9CAR7
29016,Q9CA59
23701,Q8LC68
20476,Q9FHM7
16251,P48001
17868,P48000
26810,Q8H1G0
7002,Q8GXL7
7205,Q9LS90
23243,Q9M9S3
12006,Q84J78
13442,P43299
1500,Q0WVF5
23664,Q84M92
6528,Q84L31
19086,Q84L30
804,O80786
21041,Q94K07
7169,Q9LUJ5
4419,Q93WY4
6901,Q9LJX4
16321,Q8VY07
23497,Q9FZ45
24630,Q9MAM3
28538,Q9CAR4
16038,P43292
9789,Q1PEF6
27064,Q8W4H8
27063,Q1H583
7069,Q9LSY1
6250,P31265
13900,P21276
3164,Q8RY82
5626,Q9C778
4946,Q9SR19
4278,Q8LPQ9
1713,F4IQJ2
853710,O32032
119661,Q96SZ6
159869,Q3T0G8
158481,Q24K09
168367,A4FUG8
543454,Q2TBH7
159906,Q27968
158156,Q9XSK0
160074,Q5E9F8
160192,P53620
197666,Q0VCD2
158304,Q8MJ05
159403,P62261
170598,P02253
183812,Q3ZCF0
545757,G3N131
158101,P62803
169601,Q2T9T3
165290,Q05B83
158477,Q28141
175836,Q5E9Y0
167251,Q32KY4
159261,Q01061
159260,P14100
545568,Q0IIJ2
159304,P62194
544691,P62157
158306,P08168
159145,Q76LV2
159144,P19120
613028,Q76LV1
161713,Q5EA68
158240,P24627
159631,O97593
542671,P62808
172796,Q3T0E7
169070,P01966
543384,Q3T104
158540,P10096
199780,Q61090
199802,P50571
542712,Q2KJD0
159580,P61287
159482,P02662
158448,P49951
159015,P35526
681305,P01109
170378,Q148G7
542597,Q5E9D1
190617,A0JNJ3
160003,P26285
36422,P38703
544398,P68432
544226,Q2M2T1
170293,A1A4R1
158821,P41976
159276,P08487
159263,Q28156
160009,P10894
159016,P04975
167399,P62894
158592,Q9XSG3
33612,P46958
158781,O46470
158562,P63212
189176,P28783
159617,P27674
189801,A2VE70
159267,Q95142
159786,Q28204
195954,Q32PI9
196652,A6QLU3
44994,Q22054
40872,P34766
38044,P28548
43923,P11141
39671,Q19459
39310,Q09958
41227,P47991
43208,P41932
46256,Q20655
45350,P18835
44205,O76840
40107,P52715
40862,P46769
38174,P29691
40683,Q21018
40407,Q06561
37838,O01812
41187,Q20939
42297,O02115
39398,Q09990
44699,P12844
42997,Q21215
43991,P46822
37584,Q10665
37210,Q9Y048
41384,P34537
43529,Q9U308
32724,P05316
45316,G5EGD2
45484,P91443
41711,O45962
44636,Q20797
533189,Q20024
42759,P91409
41845,Q9U280
45064,P09588
41572,P34561
46757,P41941
45156,Q9GN62
41098,Q18115
43177,O01704
35772,P00424
34817,P00420
34880,P00425
31992,P07255
41400,Q04908
37910,B2D6M2
43369,Q95QD7
41215,Q09385
37723,Q9BIG2
40534,P90978
38651,Q9NEN6
109609,Q05084
39890,Q09583
38764,O17071
39427,Q95QQ2
41543,P34604
39587,Q17693
45954,P34815
39802,Q18967
40402,O45379
204171,Q61371
40979,Q09543
39974,Q09600
45985,Q18066
46414,Q8STF6
39346,Q19849
42600,Q9N3X2
41505,P34531
39972,Q09599
37933,P10567
37504,Q9N4M4
44949,Q19749
45700,P90900
41313,P34269
41567,P34555
45992,Q11094
40832,Q9U3A0
53201,Q10007
50731,Q20561
48043,P46581
56200,Q10574
38214,O44712
44005,P54871
56559,Q11098
39927,Q09377
41819,Q95QC4
46173,P03949
40763,P42171
44206,Q22915
37112,O61213
37515,O01975
42830,Q23294
43757,Q9N4Q7
39835,Q09528
39405,Q09587
45227,O18141
41336,P34428
41180,P27639
46584,O02365
42342,Q27511
43834,Q94300
39699,P49405
52696,P91424
39869,Q09451
45860,P43510
532550,P37209
38357,Q93572
42976,Q17635
532125,P48727
40952,P46578
42590,Q17750
41511,Q03598
40494,Q09639
40856,P34703
46518,Q9U2R6
38333,Q93560
42029,O44406
44841,Q9NH52
37906,Q21770
40772,Q09249
44641,O17732
46444,P10771
39909,Q20748
41351,P34333
39565,Q09422
43968,Q94165
45950,Q19842
46161,Q23356
37617,P91351
40112,Q20374
41234,Q22618
39538,P20163
45411,Q21190
56261,O76689
56866,P02566
41626,P34578
38191,Q9U489
41171,Q21986
39276,Q10128
39599,P45969
43897,Q9N5D6
45479,Q22494
38115,Q8I4M5
41276,P34684
39908,G5EG51
41527,Q03565
41555,P34474
44562,P0DM41
41604,P34552
44561,P10984
44560,P0DM41
46650,P19626
40756,P52275
38564,P34690
46233,Q23500
41327,P34455
44045,P27798
39659,P47208
41013,P49196
532288,Q9XW92
44136,Q9N337
38728,Q10669
49070,P34394
532518,P54244
44275,P48180
38597,O02298
45394,P52166
48989,O17386
42372,P19974
41609,P34295
46318,P49808
45659,Q17770
41343,P34522
44995,Q22053
39475,P34709
37273,Q95XR4
41015,P53806
45399,P51485
41690,O17915
41513,P34504
46288,Q93249
37913,P02567
44234,Q18919
46606,O17323
43284,P55163
46308,P12845
44421,P90761
41322,P34342
41038,P45897
37637,P54217
40664,P91910
44036,O16368
56662,Q09655
44124,P41931
532355,Q10122
45571,Q11176
50450,Q09564
52979,P45966
37415,O76743
39679,G5EEM5
45427,Q9Y1J3
57298,O02495
39123,Q9BLB6
37699,O01835
41865,Q9NEW6
40108,P17343
37925,Q20636
532123,P34284
37242,O01971
40704,Q09260
44819,Q22361
533206,Q09289
45812,P27420
45968,P53013
37962,Q04833
44550,P54412
42973,P34889
41579,P34647
40908,Q95QU0
49734,Q93594
39411,Q10013
41162,P41886
39617,Q09440
44692,Q23651
42556,Q07292
38826,O02108
44441,D9N129
40836,Q20059
38263,P91829
46240,Q19189
41494,Q03601
44637,Q20798
41452,P30631
41504,Q03605
46171,P50605
41587,Q10120
42169,Q9XXU9
45718,Q10651
44824,Q18434
44893,Q93796
46459,G5EFX6
44357,P28052
53522,Q22756
41629,Q22616
38271,Q9XWQ1
42817,Q18246
45993,Q11096
39313,Q94986
37511,Q19020
40069,Q94125
42412,Q22875
45493,Q10572
41189,P53013
532890,Q6BER6
45776,Q18864
52578,Q09346
40911,Q10000
39794,P46012
37811,Q9NDH7
37979,Q93618
48459,Q18726
43989,Q18081
42335,Q966C6
41056,Q09475
53122,Q22438
51793,Q9NAP9
37696,O76373
41092,O01991
53293,P41849
38595,O18696
50970,P34440
41488,P34643
37550,P92199
40682,Q09510
37782,P91276
37368,Q9N3F1
41387,P34544
42642,Q21752
46654,Q21878
38404,Q9TZM3
41205,P41999
44434,Q21701
43746,Q965W2
46590,Q17905
41747,Q9U357
44573,P28051
37538,O02056
40572,P50140
40240,Q9U2M4
46246,Q21446
42669,Q9XYB7
41988,P34722
45734,Q19954
39428,Q18885
40977,Q09568
45111,G5ED41
42651,Q19969
41442,P34446
47760,Q18179
48865,G1FC92
40492,Q09232
40703,P28191
41891,P49632
41073,G5EEH9
39976,Q09601
1223967,Q5A6T5
1227359,P43079
1224002,Q5A6Q7
1222826,Q5AAG1
1220332,Q5AHB8
1228743,Q59SR6
1230497,Q59MQ0
1222907,Q96VB9
1222475,Q5ABC6
1227116,Q59XM1
1221859,Q9HEW1
1223080,O93803
1219167,P41797
1217903,Q9UW12
1225651,O42825
1230377,Q59N20
1227690,Q59VX8
1222766,Q5AAF4
1219195,Q5AL52
1226196,Q5A0A9
1224827,Q5A4F3
1220364,Q92207
1218833,Q5ALV2
1227761,P83781
1218921,Q5ALL8
1221539,Q5ADP9
1226721,Q59YH3
1222256,Q5ABV6
1224845,Q5A4E3
1220755,P0CY24
1228003,Q59UY7
1220109,P28870
1217875,Q5AP80
107179,P01024
1221099,Q5AFE4
1226605,Q59Z29
1220689,P53705
1225958,Q5A0W7
1231075,Q59KY8
139860,P33731
139931,P60467
139675,O97758
141021,O46550
1642052,P49115
115925,Q9Y5I7
251696,Q8VIL3
1613731,P97260
119750,Q9NZR2
78591,Q07998
78873,P46530
78317,Q9PTN2
283159,A9JRD8
95374,Q6PI20
78367,Q6DI48
673849,A4ZNR4
78862,Q7SZC2
91380,Q6PEH5
92546,Q68EH9
660587,Q1L8Y6
95186,Q58G59
83620,Q6IQE5
1242645,P13466
1242416,P52285
1251384,Q54JM5
1254399,Q54BC6
70572,P24350
67642,Q9VCU9
59525,P15425
68261,P07909
63736,Q24039
63776,Q8IRG6
66252,O15945
68640,Q8MR31
63826,Q9VZZ9
60825,Q27607
67895,Q9I7I0
68741,P91641
69231,Q8MSX2
60234,Q27896
63537,Q9GYV5
61555,Q26454
62897,P46222
67016,Q9VEX9
59151,P28466
61762,Q9V535
60871,Q24423
59464,Q06453
61367,P13060
59616,Q9XTL9
69280,Q9NJH0
60275,Q03334
71511,P82910
63731,Q86BS6
65057,P54358
534102,P84051
57710,P18091
104647,P62799
58031,P50445
77520,P02283
65155,P40304
67596,Q9V3G7
63468,P26270
58505,Q9VYY3
68053,O97178
68059,O97179
65797,Q9VN41
75345,Q8WSF3
68007,Q9VBP3
67764,P48601
62595,Q7K7A9
63378,O77459
113689,Q9NPG1
249876,P97677
72161,P22700
65458,Q9VW71
67889,Q9VC27
62348,Q960E8
63991,Q09024
60277,Q9VLN1
64419,Q9XYU0
68533,Q0KHY3
78102,Q9W5P1
59710,O76927
63593,O76464
65796,Q8IH24
61295,P49869
62984,Q86BY9
66923,P54397
62904,Q9V8W3
58069,Q27884
59389,P54353
68163,P18168
62308,P21519
65371,P91664
58067,P40688
58179,Q9W3M9
61587,Q9V4Q8
72798,Q9VAW5
62800,Q7JUX9
57689,O46084
69594,Q9N658
66717,Q9VFX1
59720,P27864
77570,B5A5T4
65773,Q9VN14
64295,Q9VSA3
65045,P16912
78256,P25157
63240,P48159
68918,Q9V726
69809,Q960V3
69321,Q9VVV9
66798,P08266
61229,Q01083
66056,Q04164
67552,P91929
64782,P41375
62725,Q9U6B8
65359,Q9VVW5
62192,Q26366
58558,Q9VYS3
61786,Q09101
63437,Q9W1B0
59383,O18413
64866,Q9VU87
66393,Q9VH20
65506,Q9VPH0
65485,Q9VWA1
71426,Q9XYP8
64215,Q9VS05
59246,Q9XYP7
68814,Q9VZ23
63051,P25823
70063,Q967D7
62816,Q9V8K2
62691,A1ZAX1
62087,O44437
65176,O77410
69808,Q9U9Q4
63422,P45594
60620,Q24174
63701,Q8IRH5
67737,P22816
61340,Q9VIF1
68086,P41894
65625,Q24142
63180,Q9W252
65693,Q9V3C5
60209,O18640
69137,P49071
58499,Q9VYY9
63077,P49415
66977,Q9VF26
70020,P41073
63628,Q9W0P8
68166,Q9VB62
64360,Q24317
58761,Q24568
65631,Q7K0L4
68911,Q9Y103
58892,P26308
65917,Q9VNH6
66557,Q9VGG8
57740,O46037
63806,Q9W032
63519,Q9W123
68297,Q9V3D6
68655,Q05825
72789,Q9U1I1
65284,P17671
64556,Q9VT70
64829,P41042
64739,Q9VTU3
70104,Q9VTE5
71703,Q9V3A4
57916,O77277
64112,Q9VRP9
72108,Q9VF30
61416,P29673
65801,Q9VN45
64987,Q9VUN3
68999,Q24145
67844,P09478
64291,Q9VS97
73022,A1Z9S1
64596,Q9VTC2
65364,Q9VVX0
61014,P05661
66029,P15364
66030,P07548
66033,P02833
60268,Q9VLP3
68704,Q9NBD7
58956,P41374
62093,Q24297
60680,P06601
60091,Q9VMA0
65696,Q03751
58407,Q9W2U4
70146,Q9VLT5
70938,P13468
65991,Q05913
60315,Q9VLJ0
67184,Q07407
66171,P23757
68501,P28166
67513,P22807
67503,P22809
68460,Q9N2M8
72865,Q9XTN2
69379,P49258
65378,Q9VVY3
72854,Q9VA00
59586,P48603
61936,P25228
58948,Q9VXG8
63563,P36241
57558,P09775
67217,Q94524
63349,Q7KVH9
69303,P32023
60403,P31009
59806,Q9VQU9
59790,Q9VQS7
72396,Q9VQS6
59791,P23803
62955,O96863
62161,Q9TVQ5
70176,Q24371
57548,Q24312
1073112,Q9VXF1
66818,Q26377
62202,P25172
63250,Q9W1X7
66642,Q9VG55
607063,Q24212
65890,Q94546
62547,Q9V7P1
59994,P11449
67371,Q9VDR1
72802,Q9V3P0
58957,P35500
60715,P31368
62342,A1Z9P3
68835,Q95RW8
65872,Q24418
65077,Q9VUZ1
58189,Q24524
66709,P07140
68232,Q8MT36
73183,Q8ML92
63975,P61855
65230,Q9VVG4
60396,Q9VL84
67633,Q9VCW0
59568,O96860
65158,P91891
62315,Q9V6X7
61289,Q9VIL0
64509,P15215
66153,Q24492
78260,P83098
61211,Q9VIV3
57797,Q9W4V8
68398,Q9NIP6
64513,Q9VT28
61589,P18475
65343,Q9VVU5
68333,P20483
65549,Q9VPC0
62056,P08736
533604,Q2MGL3
65822,P35600
57591,O77438
64554,Q9VT67
61019,Q9XZU1
63572,P09083
68698,P91621
61349,Q05192
59270,P12646
78289,Q24211
59267,Q9VWE6
61789,Q9V564
62559,Q24323
66659,P45889
65804,Q9VN50
63152,Q9W278
68922,Q9W0K4
60711,Q24522
64064,Q9VRJ2
61050,Q9VJD3
59479,Q9Y149
60717,P31369
64658,P02840
63449,O44081
66262,P22058
66144,Q9VHV5
69430,Q27331
57891,Q7K4H4
60585,Q9VKM6
63870,P82295
67479,Q9VDD9
68327,Q9VAM6
65433,Q24180
66026,P09089
67396,Q9I7I7
63936,Q9VZM5
61920,Q4Z8K6
68663,P91685
65075,Q9VUY8
57774,Q9W4X7
60978,P49858
60053,Q9VMD9
63229,P35381
68428,P07664
65565,Q8SYG2
61787,A1Z7T0
58937,Q9VXH6
66917,P09491
68777,P27398
66774,P18488
69563,Q03372
60477,P48591
67806,Q9VCC0
60425,Q9VL52
66998,P52172
65120,Q9VV43
65592,Q9VP65
69950,Q7KBL8
68520,P48456
58295,P39736
60590,P50882
71878,Q8T9B6
66283,P18106
65397,Q9VW09
65418,P29829
63972,P53034
60627,P21750
69527,Q9NFZ3
1951833,O74689
1955935,O74252
57739,P83501
852690,P32177
851316,P69931
849591,P77174
849305,Q47147
851394,P76594
849153,P0A6Y8
849857,P17117
850320,P76079
853529,P0AFT8
851784,P0ACL5
852958,P0AC47
851714,P77609
850931,P0AEW6
851504,P33596
849576,P0A7L8
849761,P0A8F8
851465,Q46953
850281,P64455
850059,P75960
849890,P0ACS9
853182,P39409
852304,P0A6Z6
852328,P0AAM7
852884,P68646
852779,P0AFG0
853211,P45577
849699,P0ABH7
851792,P0AES0
850587,P15038
853375,Q2EES9
852658,P0AFB8
849210,P0A8E5
850093,P09153
852230,P06993
849731,P54745
849494,P06710
850329,P76086
849182,P0A9E0
852566,P04983
849458,P0A8G9
852010,P0A6R3
850489,P76268
849611,P0ACP7
852611,P07000
849255,P0A823
852205,P0AG07
849938,P75864
849758,P07395
849286,P31552
851463,P0AD49
853295,P0ACJ0
850048,P0A8E1
850838,P76339
4262499,P10121
3230255,Q56H28
676771,P60706
676530,P53352
676106,P49024
675146,Q7T2T1
850357,P05704
109886,Q13797
675113,P79987
679225,P70082
687084,P84247
679227,P62801
675431,Q76I89
687033,Q5F3W6
676425,P42324
676693,P60878
684495,Q5ZL72
687731,P17153
676211,P80566
676704,Q01406
684024,P08106
676325,P31395
682402,Q5F425
675276,Q9DDT2
676734,Q90593
676448,Q04619
676483,P14731
687293,P49140
675230,P83038
676504,P01103
679736,Q5R1S9
676236,Q92178
680279,Q5ZJL9
692121,E1BSW7
676460,P10360
125466,Q96E14
688989,Q5ZHV8
676287,P51913
675031,Q9DEA3
689033,Q401C0
675877,Q9PU53
676352,P37383
676759,P28693
676326,P01012
683057,Q2HZ96
681381,A5HNF6
989713,Q96453
114848,Q9UJF2
108493,P98095
115771,Q9UBX5
114009,Q8N2S1
109344,P31629
119253,Q6PKC3
122449,Q9HCS2
109474,P13378
106842,P02656
109905,Q06033
112291,P21912
106813,Q06278
117409,Q6UB35
121269,P82650
116605,Q9BWU0
119403,Q8N114
110641,P55157
118084,P53367
117035,Q15274
107222,P35219
118148,Q9UBQ5
107674,P02452
108517,P14324
109332,Q02297
109087,P46092
114464,O15460
109571,P98160
116802,Q14697
110296,Q9NTJ4
112625,Q9UNL2
117709,Q9UHQ1
111797,P47897
110330,P32245
116979,Q14019
111162,P54750
115714,Q9UNP9
112303,P16109
111843,P61224
112965,P82094
111847,P61225
111937,Q02094
112456,Q14916
115442,Q13795
120239,Q86XI2
116385,O43572
115538,Q7Z6M1
112992,P13805
118179,Q9Y5P8
119702,Q9Y2W2
111872,P29558
111282,O14832
121364,Q96KN7
120916,Q9P2M1
112528,Q13425
110762,P53384
111139,Q15154
115828,P61916
110496,Q13368
115554,Q15427
124718,Q8IV48
111215,O60683
116858,Q674X7
119035,P57058
112955,O60602
110040,Q92973
117178,O15031
112470,Q9H015
125471,Q96S37
117744,Q9UGC6
116867,Q9UPT5
117399,Q7Z7G0
118176,Q9BXF3
117128,Q9Y5Z4
115244,Q9HBZ2
110631,P03886
109999,Q12840
123868,Q8TBZ2
110941,P16066
119477,Q66PJ3
119272,Q9Y2S0
115400,P59998
115784,O76041
116812,Q15041
127351,Q8N6S5
123138,Q6I9Y2
112991,P19429
108344,Q99808
121836,Q8WUQ7
118105,P62310
119679,O95777
118104,O15116
119678,Q9UK45
115698,Q9BVK8
114091,P13164
123860,Q9H0R3
120980,Q9NQ84
114924,O75391
107003,P48201
32026,P19736
116636,Q496J9
121414,Q9BR39
115228,Q7L1I2
110238,P51884
108320,P28324
112027,Q8TA86
118959,Q9Y5Z7
111289,P50452
198133,Q9JME5
198122,O35643
107821,P55060
112999,Q9HBL0
116178,Q15555
119621,O14977
123791,Q8N6Y0
219776,Q67FY2
106994,P06576
107944,P05181
109488,P00492
110612,P00846
201638,P22339
112061,Q07020
129336,Q8IZJ4
113054,P49368
116246,O95620
109215,P29083
112166,O75298
109223,Q92759
119689,Q9ULC0
125313,Q5JVL4
126019,Q8NEP7
114761,Q13427
127029,Q8NCQ7
122985,Q9BW27
108846,Q05329
118160,O14657
120864,Q8WUM0
107472,Q15517
117669,Q9GZV1
113341,P51811
121986,Q8TDH9
121902,Q9UJT2
117450,Q96PE1
120263,Q5U651
114620,O43264
108269,Q15768
124961,Q3ZCQ8
107120,P12644
116646,Q86UR5
254034,Q6IRE4
118178,Q9Y6V0
114829,Q9ULK4
202017,Q61205
197981,Q9QYC0
202133,P09411
204410,Q02053
127465,Q96N16
120727,Q8WWQ8
121507,Q9HBM1
116723,O60333
107052,O60241
119228,Q9NS18
108089,P56177
106856,Q92482
132802,Q7Z3S9
122005,Q9Y4H4
106530,P01011
120156,Q9BUE0
134637,Q9P086
114990,O75694
114830,Q9NVC6
115342,Q9Y2X0
119615,O95551
111950,Q13129
111155,Q00537
112328,Q13243
111060,P01178
110306,P27816
111363,O00168
118020,Q9UBY9
121715,Q9HCJ2
117448,Q8TF01
106586,P63261
115319,O75586
114782,Q9HC10
119211,Q9Y3C7
112301,P16581
119970,Q8IZH2
125737,Q6XD76
127951,Q7RTU3
115096,Q9H2G2
127330,Q7RTU1
114809,Q9UDY2
119900,Q96NY7
110602,P80294
111894,P35241
115006,Q8IWJ2
108352,P16452
112098,O15235
113131,Q13885
234589,Q8CG19
200549,P09535
112276,P42830
112274,P80162
109354,P28068
112235,Q8IWT1
110985,O15381
